,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.05668642520904541,0.00668258720517449,0.7170741081237793,0.04020332185715396,ball_tree,5,"{'algorithm': 'ball_tree', 'n_neighbors': 5}",0.7642991977347805,0.7242712319687693,0.7553370505412822,0.7745049473888166,0.7586584812408926,0.7753696257739615,0.7298811808242034,0.7635993206444921,0.751875723148323,0.756574883522991,0.7554371642788512,0.015983831231340777,10
1,0.06394484043121337,0.008927176582156691,0.7169113874435424,0.04053014030468722,ball_tree,6,"{'algorithm': 'ball_tree', 'n_neighbors': 6}",0.7651860943479387,0.7453373140020618,0.763825182045306,0.7821878177589623,0.7604263927793339,0.7756291143812554,0.7285510574393763,0.7645987289530884,0.7465239493408508,0.7687993557558775,0.7601065006804052,0.015041195804495418,6
2,0.06131925582885742,0.009317854951469461,0.7004788160324097,0.03426559071437106,ball_tree,7,"{'algorithm': 'ball_tree', 'n_neighbors': 7}",0.7480451111324066,0.7393366314752831,0.7534445811199388,0.7626567320594574,0.7681581814689619,0.7665358346236714,0.7343382635541454,0.7588971895356741,0.7441377681891789,0.7745097332757737,0.7550060026434491,0.012655759707661769,11
3,0.05543906688690185,0.005314384333535539,0.6750452518463135,0.03374194473399591,ball_tree,8,"{'algorithm': 'ball_tree', 'n_neighbors': 8}",0.7680193124158641,0.7538615474805127,0.7590627446864674,0.7598155224039536,0.7675089937053006,0.7769628313620808,0.722939880434919,0.7720276196136431,0.754750378885568,0.7745955083448933,0.7609544339333201,0.014820995664451353,4
4,0.055225276947021486,0.005801687521395949,0.7154537677764893,0.048362519665416756,ball_tree,9,"{'algorithm': 'ball_tree', 'n_neighbors': 9}",0.766803886657943,0.731737565604356,0.743338425101952,0.7594381457802021,0.7638457372998951,0.7718777715693124,0.7162090795554228,0.7660463306200563,0.7446891596376132,0.7602273583342122,0.7524213460160966,0.017009319129200735,18
5,0.05471649169921875,0.008138701154182686,0.713069486618042,0.06274633537996929,ball_tree,10,"{'algorithm': 'ball_tree', 'n_neighbors': 10}",0.7759636989659012,0.7506994421192962,0.7405283050048902,0.769062678606301,0.7580332620929915,0.7777019662663989,0.72323514713661,0.7859123272009146,0.754304916568039,0.7876739106666565,0.7623115654627999,0.019717494373754696,1
6,0.0885810136795044,0.014740507996689162,0.23975889682769774,0.016497522218130282,kd_tree,5,"{'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7611506907029707,0.721728663475037,0.7584583958340859,0.7745049473888166,0.753063198659162,0.7797678966063847,0.7298811808242034,0.7635993206444921,0.751875723148323,0.7547345458790226,0.7548764563162498,0.01693811837264278,12
7,0.0839066743850708,0.012439219557066556,0.25274200439453126,0.02965552831530044,kd_tree,6,"{'algorithm': 'kd_tree', 'n_neighbors': 6}",0.7607468291623009,0.752856087029062,0.7601498237642982,0.777866660121883,0.7604263927793339,0.7775104524736416,0.7302055500135199,0.7645987289530884,0.7448291601460615,0.770965351756962,0.7600155036200151,0.013917181716947648,7
8,0.08915095329284668,0.00854207958041254,0.27720797061920166,0.03330787754445683,kd_tree,7,"{'algorithm': 'kd_tree', 'n_neighbors': 7}",0.7462235264522983,0.7393366314752831,0.7528540896844174,0.7607884573353405,0.7731831194016068,0.7751815732776163,0.7264188626381948,0.7588971895356741,0.742422347300396,0.7654278616993428,0.754073365880017,0.01479466505303085,13
9,0.08555872440338134,0.016119251189311398,0.27620131969451905,0.020939436694481006,kd_tree,8,"{'algorithm': 'kd_tree', 'n_neighbors': 8}",0.770741212784208,0.7538615474805127,0.752368867135447,0.7598155224039536,0.768797351417188,0.7750303831168859,0.722939880434919,0.7701076503572531,0.7485067883685866,0.7765569026292316,0.7598726106128186,0.015480012908355838,8
10,0.0878204345703125,0.012724691419987248,0.26073806285858153,0.015910682960163205,kd_tree,9,"{'algorithm': 'kd_tree', 'n_neighbors': 9}",0.7648595739673589,0.741464726397238,0.7377464126087979,0.7662891692765522,0.7638457372998951,0.7669879907476961,0.7162090795554228,0.7621735854041282,0.7496251865736402,0.7602273583342122,0.7529428820164942,0.015803790142605634,17
11,0.09574193954467773,0.016867573029418183,0.31827507019042967,0.06322443922613886,kd_tree,10,"{'algorithm': 'kd_tree', 'n_neighbors': 10}",0.7712658378704024,0.754208911966181,0.7369553813252318,0.7661330829627454,0.7598858736918155,0.7731017606209777,0.7185144771064742,0.7772451685267887,0.7525394097745394,0.7829807547803641,0.759283065862552,0.018702604403382783,9
12,0.01196134090423584,0.0025794445785135025,1.0102200031280517,0.056509293822393815,brute,5,"{'algorithm': 'brute', 'n_neighbors': 5}",0.7573803156625242,0.7193678241181574,0.7552955576298386,0.7745049473888166,0.7549132101796036,0.7796902367912567,0.728518760720382,0.7579914555806088,0.7473009265486305,0.7611090062238532,0.7536072240843671,0.01747245201675559,16
13,0.014014172554016113,0.006393227467805122,1.04599187374115,0.05237971752914536,brute,6,"{'algorithm': 'brute', 'n_neighbors': 6}",0.7743919461484571,0.7418724913883578,0.7601498237642982,0.7759498955978176,0.7585955920764172,0.7775104524736416,0.7272837439557738,0.7723973993453734,0.7497625384896405,0.7735038784605512,0.7611417761700328,0.016114953770033854,3
14,0.014540719985961913,0.006579138563263723,1.0663276433944702,0.09538761475667036,brute,7,"{'algorithm': 'brute', 'n_neighbors': 7}",0.7480451111324066,0.7450944123523536,0.7479127412507497,0.7626567320594574,0.7712180798070368,0.7736721492001012,0.7262268858283973,0.7692231443467815,0.7354874848545735,0.7583339339157599,0.7537870674747618,0.01508095633699001,15
15,0.022549939155578614,0.008789816690852997,1.0221014738082885,0.06508216381248798,brute,8,"{'algorithm': 'brute', 'n_neighbors': 8}",0.7585303554684009,0.7468704483433167,0.7487301533564024,0.7669670158678463,0.772136586135653,0.782898653638227,0.7268317827225079,0.7805823312912668,0.7491260410847306,0.7726501207382812,0.7605323488646633,0.016795643421723305,5
16,0.017781496047973633,0.008056565288412504,1.0958357095718383,0.1052258631651625,brute,9,"{'algorithm': 'brute', 'n_neighbors': 9}",0.7563839334621671,0.7470559117622843,0.7457036444440428,0.7643631605390141,0.7638457372998951,0.7679888293157147,0.7162090795554228,0.7732585320243105,0.750219336968922,0.7530861708634315,0.7538114336235205,0.01528584851527052,14
17,0.014366841316223145,0.004735738487477841,0.9762401580810547,0.17603898318960842,brute,10,"{'algorithm': 'brute', 'n_neighbors': 10}",0.7712658378704024,0.7523503194639239,0.7510275703266784,0.7738552754428235,0.761752029534585,0.7796762141728902,0.72323514713661,0.7820548283206067,0.7418252237486455,0.7829807547803641,0.762002320079753,0.018720436592385578,2
,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.05128607749938965,0.004177058695785278,0.7440099716186523,0.07016465376446393,ball_tree,5,"{'algorithm': 'ball_tree', 'n_neighbors': 5}",0.7642991977347805,0.7242712319687693,0.7553370505412822,0.7745049473888166,0.7586584812408926,0.7753696257739615,0.7298811808242034,0.7635993206444921,0.751875723148323,0.756574883522991,0.7554371642788512,0.015983831231340777,10
1,0.05724692344665527,0.012897264192077257,0.7173587799072265,0.046178990816081976,ball_tree,6,"{'algorithm': 'ball_tree', 'n_neighbors': 6}",0.7651860943479387,0.7453373140020618,0.763825182045306,0.7821878177589623,0.7604263927793339,0.7756291143812554,0.7285510574393763,0.7645987289530884,0.7465239493408508,0.7687993557558775,0.7601065006804052,0.015041195804495418,6
2,0.058281898498535156,0.011390985801055391,0.709800124168396,0.043941154439422966,ball_tree,7,"{'algorithm': 'ball_tree', 'n_neighbors': 7}",0.7480451111324066,0.7393366314752831,0.7534445811199388,0.7626567320594574,0.7681581814689619,0.7665358346236714,0.7343382635541454,0.7588971895356741,0.7441377681891789,0.7745097332757737,0.7550060026434491,0.012655759707661769,11
3,0.05223090648651123,0.003585365240597565,0.6871139764785766,0.02918049652129065,ball_tree,8,"{'algorithm': 'ball_tree', 'n_neighbors': 8}",0.7680193124158641,0.7538615474805127,0.7590627446864674,0.7598155224039536,0.7675089937053006,0.7769628313620808,0.722939880434919,0.7720276196136431,0.754750378885568,0.7745955083448933,0.7609544339333201,0.014820995664451353,4
4,0.06295139789581299,0.010463018321207732,0.7506227731704712,0.08403145070974621,ball_tree,9,"{'algorithm': 'ball_tree', 'n_neighbors': 9}",0.766803886657943,0.731737565604356,0.743338425101952,0.7594381457802021,0.7638457372998951,0.7718777715693124,0.7162090795554228,0.7660463306200563,0.7446891596376132,0.7602273583342122,0.7524213460160966,0.017009319129200735,18
5,0.058056211471557616,0.007378720376217599,0.6502188205718994,0.03772621313670402,ball_tree,10,"{'algorithm': 'ball_tree', 'n_neighbors': 10}",0.7759636989659012,0.7506994421192962,0.7405283050048902,0.769062678606301,0.7580332620929915,0.7777019662663989,0.72323514713661,0.7859123272009146,0.754304916568039,0.7876739106666565,0.7623115654627999,0.019717494373754696,1
6,0.07612037658691406,0.006343351038260168,0.23167495727539061,0.013140152582176316,kd_tree,5,"{'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7611506907029707,0.721728663475037,0.7584583958340859,0.7745049473888166,0.753063198659162,0.7797678966063847,0.7298811808242034,0.7635993206444921,0.751875723148323,0.7547345458790226,0.7548764563162498,0.01693811837264278,12
7,0.09138257503509521,0.017623421877115204,0.23596487045288086,0.013520528935548807,kd_tree,6,"{'algorithm': 'kd_tree', 'n_neighbors': 6}",0.7607468291623009,0.752856087029062,0.7601498237642982,0.777866660121883,0.7604263927793339,0.7775104524736416,0.7302055500135199,0.7645987289530884,0.7448291601460615,0.770965351756962,0.7600155036200151,0.013917181716947648,7
8,0.0769721508026123,0.007387538226713351,0.257583475112915,0.030809859985027107,kd_tree,7,"{'algorithm': 'kd_tree', 'n_neighbors': 7}",0.7462235264522983,0.7393366314752831,0.7528540896844174,0.7607884573353405,0.7731831194016068,0.7751815732776163,0.7264188626381948,0.7588971895356741,0.742422347300396,0.7654278616993428,0.754073365880017,0.01479466505303085,13
9,0.10068907737731933,0.023323315250010745,0.2859337329864502,0.04005912309953869,kd_tree,8,"{'algorithm': 'kd_tree', 'n_neighbors': 8}",0.770741212784208,0.7538615474805127,0.752368867135447,0.7598155224039536,0.768797351417188,0.7750303831168859,0.722939880434919,0.7701076503572531,0.7485067883685866,0.7765569026292316,0.7598726106128186,0.015480012908355838,8
10,0.07905645370483398,0.00669525669930672,0.26160717010498047,0.020606953629983788,kd_tree,9,"{'algorithm': 'kd_tree', 'n_neighbors': 9}",0.7648595739673589,0.741464726397238,0.7377464126087979,0.7662891692765522,0.7638457372998951,0.7669879907476961,0.7162090795554228,0.7621735854041282,0.7496251865736402,0.7602273583342122,0.7529428820164942,0.015803790142605634,17
11,0.08220784664154053,0.010994877069398844,0.34909131526947024,0.1299449335470828,kd_tree,10,"{'algorithm': 'kd_tree', 'n_neighbors': 10}",0.7712658378704024,0.754208911966181,0.7369553813252318,0.7661330829627454,0.7598858736918155,0.7731017606209777,0.7185144771064742,0.7772451685267887,0.7525394097745394,0.7829807547803641,0.759283065862552,0.018702604403382783,9
12,0.01443929672241211,0.005810469744543794,1.0916297435760498,0.15791377512329763,brute,5,"{'algorithm': 'brute', 'n_neighbors': 5}",0.7573803156625242,0.7193678241181574,0.7552955576298386,0.7745049473888166,0.7549132101796036,0.7796902367912567,0.728518760720382,0.7579914555806088,0.7473009265486305,0.7611090062238532,0.7536072240843671,0.01747245201675559,16
13,0.011379098892211914,0.002064003399048131,1.0419616937637328,0.06367218258703967,brute,6,"{'algorithm': 'brute', 'n_neighbors': 6}",0.7743919461484571,0.7418724913883578,0.7601498237642982,0.7759498955978176,0.7585955920764172,0.7775104524736416,0.7272837439557738,0.7723973993453734,0.7497625384896405,0.7735038784605512,0.7611417761700328,0.016114953770033854,3
14,0.013019943237304687,0.004479757887783557,1.003005862236023,0.0745175428854503,brute,7,"{'algorithm': 'brute', 'n_neighbors': 7}",0.7480451111324066,0.7450944123523536,0.7479127412507497,0.7626567320594574,0.7712180798070368,0.7736721492001012,0.7262268858283973,0.7692231443467815,0.7354874848545735,0.7583339339157599,0.7537870674747618,0.01508095633699001,15
15,0.01386575698852539,0.00428431947887725,1.0361210346221923,0.08367056286558167,brute,8,"{'algorithm': 'brute', 'n_neighbors': 8}",0.7585303554684009,0.7468704483433167,0.7487301533564024,0.7669670158678463,0.772136586135653,0.782898653638227,0.7268317827225079,0.7805823312912668,0.7491260410847306,0.7726501207382812,0.7605323488646633,0.016795643421723305,5
16,0.012318992614746093,0.002709959679794718,1.0758107900619507,0.1039353017566482,brute,9,"{'algorithm': 'brute', 'n_neighbors': 9}",0.7563839334621671,0.7470559117622843,0.7457036444440428,0.7643631605390141,0.7638457372998951,0.7679888293157147,0.7162090795554228,0.7732585320243105,0.750219336968922,0.7530861708634315,0.7538114336235205,0.01528584851527052,14
17,0.01158919334411621,0.0036314475144547335,0.8672048568725585,0.10697200881254304,brute,10,"{'algorithm': 'brute', 'n_neighbors': 10}",0.7712658378704024,0.7523503194639239,0.7510275703266784,0.7738552754428235,0.761752029534585,0.7796762141728902,0.72323514713661,0.7820548283206067,0.7418252237486455,0.7829807547803641,0.762002320079753,0.018720436592385578,2
,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.04826905727386475,0.008006211649364221,0.7495408296585083,0.08673876339464638,ball_tree,5,"{'algorithm': 'ball_tree', 'n_neighbors': 5}",0.7642991977347805,0.7242712319687693,0.7553370505412822,0.7745049473888166,0.7586584812408926,0.7753696257739615,0.7298811808242034,0.7635993206444921,0.751875723148323,0.756574883522991,0.7554371642788512,0.015983831231340777,10
1,0.05935170650482178,0.009629930200714273,0.8129371643066406,0.07662393734829492,ball_tree,6,"{'algorithm': 'ball_tree', 'n_neighbors': 6}",0.7651860943479387,0.7453373140020618,0.763825182045306,0.7821878177589623,0.7604263927793339,0.7756291143812554,0.7285510574393763,0.7645987289530884,0.7465239493408508,0.7687993557558775,0.7601065006804052,0.015041195804495418,6
2,0.07530694007873535,0.024610561970776542,0.989753270149231,0.16008475336269906,ball_tree,7,"{'algorithm': 'ball_tree', 'n_neighbors': 7}",0.7480451111324066,0.7393366314752831,0.7534445811199388,0.7626567320594574,0.7681581814689619,0.7665358346236714,0.7343382635541454,0.7588971895356741,0.7441377681891789,0.7745097332757737,0.7550060026434491,0.012655759707661769,11
3,0.05973796844482422,0.013675672893151396,0.731644582748413,0.03480028481844487,ball_tree,8,"{'algorithm': 'ball_tree', 'n_neighbors': 8}",0.7680193124158641,0.7538615474805127,0.7590627446864674,0.7598155224039536,0.7675089937053006,0.7769628313620808,0.722939880434919,0.7720276196136431,0.754750378885568,0.7745955083448933,0.7609544339333201,0.014820995664451353,4
4,0.05413999557495117,0.005131042984715286,0.7091339588165283,0.07530591049870923,ball_tree,9,"{'algorithm': 'ball_tree', 'n_neighbors': 9}",0.766803886657943,0.731737565604356,0.743338425101952,0.7594381457802021,0.7638457372998951,0.7718777715693124,0.7162090795554228,0.7660463306200563,0.7446891596376132,0.7602273583342122,0.7524213460160966,0.017009319129200735,18
5,0.06447150707244872,0.014299766309761904,0.9070180892944336,0.15937952734646518,ball_tree,10,"{'algorithm': 'ball_tree', 'n_neighbors': 10}",0.7759636989659012,0.7506994421192962,0.7405283050048902,0.769062678606301,0.7580332620929915,0.7777019662663989,0.72323514713661,0.7859123272009146,0.754304916568039,0.7876739106666565,0.7623115654627999,0.019717494373754696,1
6,0.08181638717651367,0.009098775724727743,0.2694981336593628,0.027908940922271794,kd_tree,5,"{'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7611506907029707,0.721728663475037,0.7584583958340859,0.7745049473888166,0.753063198659162,0.7797678966063847,0.7298811808242034,0.7635993206444921,0.751875723148323,0.7547345458790226,0.7548764563162498,0.01693811837264278,12
7,0.09590702056884766,0.013774377661542353,0.2544794797897339,0.01222910441008345,kd_tree,6,"{'algorithm': 'kd_tree', 'n_neighbors': 6}",0.7607468291623009,0.752856087029062,0.7601498237642982,0.777866660121883,0.7604263927793339,0.7775104524736416,0.7302055500135199,0.7645987289530884,0.7448291601460615,0.770965351756962,0.7600155036200151,0.013917181716947648,7
8,0.08508820533752441,0.008322891643916162,0.25340700149536133,0.017672271153247963,kd_tree,7,"{'algorithm': 'kd_tree', 'n_neighbors': 7}",0.7462235264522983,0.7393366314752831,0.7528540896844174,0.7607884573353405,0.7731831194016068,0.7751815732776163,0.7264188626381948,0.7588971895356741,0.742422347300396,0.7654278616993428,0.754073365880017,0.01479466505303085,13
9,0.08779776096343994,0.012907251228074644,0.2541839838027954,0.022671218625565346,kd_tree,8,"{'algorithm': 'kd_tree', 'n_neighbors': 8}",0.770741212784208,0.7538615474805127,0.752368867135447,0.7598155224039536,0.768797351417188,0.7750303831168859,0.722939880434919,0.7701076503572531,0.7485067883685866,0.7765569026292316,0.7598726106128186,0.015480012908355838,8
10,0.09578752517700195,0.01582028347727434,0.25954790115356446,0.02832902656528741,kd_tree,9,"{'algorithm': 'kd_tree', 'n_neighbors': 9}",0.7648595739673589,0.741464726397238,0.7377464126087979,0.7662891692765522,0.7638457372998951,0.7669879907476961,0.7162090795554228,0.7621735854041282,0.7496251865736402,0.7602273583342122,0.7529428820164942,0.015803790142605634,17
11,0.0840151309967041,0.009385223224927962,0.2885503530502319,0.048449580665377134,kd_tree,10,"{'algorithm': 'kd_tree', 'n_neighbors': 10}",0.7712658378704024,0.754208911966181,0.7369553813252318,0.7661330829627454,0.7598858736918155,0.7731017606209777,0.7185144771064742,0.7772451685267887,0.7525394097745394,0.7829807547803641,0.759283065862552,0.018702604403382783,9
12,0.011015844345092774,0.003953783548080183,1.0478453636169434,0.03495292141858712,brute,5,"{'algorithm': 'brute', 'n_neighbors': 5}",0.7573803156625242,0.7193678241181574,0.7552955576298386,0.7745049473888166,0.7549132101796036,0.7796902367912567,0.728518760720382,0.7579914555806088,0.7473009265486305,0.7611090062238532,0.7536072240843671,0.01747245201675559,16
13,0.011582636833190918,0.005631590479652846,1.0182666540145875,0.04472853051697421,brute,6,"{'algorithm': 'brute', 'n_neighbors': 6}",0.7743919461484571,0.7418724913883578,0.7601498237642982,0.7759498955978176,0.7585955920764172,0.7775104524736416,0.7272837439557738,0.7723973993453734,0.7497625384896405,0.7735038784605512,0.7611417761700328,0.016114953770033854,3
14,0.011169052124023438,0.0029865052069206455,1.032440686225891,0.02436089006854575,brute,7,"{'algorithm': 'brute', 'n_neighbors': 7}",0.7480451111324066,0.7450944123523536,0.7479127412507497,0.7626567320594574,0.7712180798070368,0.7736721492001012,0.7262268858283973,0.7692231443467815,0.7354874848545735,0.7583339339157599,0.7537870674747618,0.01508095633699001,15
15,0.012266969680786133,0.0030920731480943734,1.0300456285476685,0.06276484324259247,brute,8,"{'algorithm': 'brute', 'n_neighbors': 8}",0.7585303554684009,0.7468704483433167,0.7487301533564024,0.7669670158678463,0.772136586135653,0.782898653638227,0.7268317827225079,0.7805823312912668,0.7491260410847306,0.7726501207382812,0.7605323488646633,0.016795643421723305,5
16,0.013863778114318848,0.003439755319334225,1.020072054862976,0.05838266856435227,brute,9,"{'algorithm': 'brute', 'n_neighbors': 9}",0.7563839334621671,0.7470559117622843,0.7457036444440428,0.7643631605390141,0.7638457372998951,0.7679888293157147,0.7162090795554228,0.7732585320243105,0.750219336968922,0.7530861708634315,0.7538114336235205,0.01528584851527052,14
17,0.013663387298583985,0.0060193285818970705,0.946572208404541,0.180213790356746,brute,10,"{'algorithm': 'brute', 'n_neighbors': 10}",0.7712658378704024,0.7523503194639239,0.7510275703266784,0.7738552754428235,0.761752029534585,0.7796762141728902,0.72323514713661,0.7820548283206067,0.7418252237486455,0.7829807547803641,0.762002320079753,0.018720436592385578,2
,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.06633801460266113,0.01541591489389863,0.7066629886627197,0.04567426664626572,ball_tree,5,"{'algorithm': 'ball_tree', 'n_neighbors': 5}",0.7642991977347805,0.7242712319687693,0.7553370505412822,0.7745049473888166,0.7586584812408926,0.7753696257739615,0.7298811808242034,0.7635993206444921,0.751875723148323,0.756574883522991,0.7554371642788512,0.015983831231340777,10
1,0.06874973773956299,0.011474421349364126,0.6580960750579834,0.029797413972816097,ball_tree,6,"{'algorithm': 'ball_tree', 'n_neighbors': 6}",0.7651860943479387,0.7453373140020618,0.763825182045306,0.7821878177589623,0.7604263927793339,0.7756291143812554,0.7285510574393763,0.7645987289530884,0.7465239493408508,0.7687993557558775,0.7601065006804052,0.015041195804495418,6
2,0.055211234092712405,0.0051221544949546565,0.658806848526001,0.028049990541647037,ball_tree,7,"{'algorithm': 'ball_tree', 'n_neighbors': 7}",0.7480451111324066,0.7393366314752831,0.7534445811199388,0.7626567320594574,0.7681581814689619,0.7665358346236714,0.7343382635541454,0.7588971895356741,0.7441377681891789,0.7745097332757737,0.7550060026434491,0.012655759707661769,11
3,0.055137038230895996,0.006367067786622648,0.6558869838714599,0.03487562770038452,ball_tree,8,"{'algorithm': 'ball_tree', 'n_neighbors': 8}",0.7680193124158641,0.7538615474805127,0.7590627446864674,0.7598155224039536,0.7675089937053006,0.7769628313620808,0.722939880434919,0.7720276196136431,0.754750378885568,0.7745955083448933,0.7609544339333201,0.014820995664451353,4
4,0.06307268142700195,0.02036400375012553,0.6785001993179322,0.06883777721267083,ball_tree,9,"{'algorithm': 'ball_tree', 'n_neighbors': 9}",0.766803886657943,0.731737565604356,0.743338425101952,0.7594381457802021,0.7638457372998951,0.7718777715693124,0.7162090795554228,0.7660463306200563,0.7446891596376132,0.7602273583342122,0.7524213460160966,0.017009319129200735,18
5,0.050042366981506346,0.00660280901220979,0.6450827598571778,0.06354900529397664,ball_tree,10,"{'algorithm': 'ball_tree', 'n_neighbors': 10}",0.7759636989659012,0.7506994421192962,0.7405283050048902,0.769062678606301,0.7580332620929915,0.7777019662663989,0.72323514713661,0.7859123272009146,0.754304916568039,0.7876739106666565,0.7623115654627999,0.019717494373754696,1
6,0.08820385932922363,0.01263950317497321,0.2534572839736938,0.03289282985038099,kd_tree,5,"{'algorithm': 'kd_tree', 'n_neighbors': 5}",0.7611506907029707,0.721728663475037,0.7584583958340859,0.7745049473888166,0.753063198659162,0.7797678966063847,0.7298811808242034,0.7635993206444921,0.751875723148323,0.7547345458790226,0.7548764563162498,0.01693811837264278,12
7,0.09241833686828613,0.02376434574293198,0.25509955883026125,0.03242834339258381,kd_tree,6,"{'algorithm': 'kd_tree', 'n_neighbors': 6}",0.7607468291623009,0.752856087029062,0.7601498237642982,0.777866660121883,0.7604263927793339,0.7775104524736416,0.7302055500135199,0.7645987289530884,0.7448291601460615,0.770965351756962,0.7600155036200151,0.013917181716947648,7
8,0.09898803234100342,0.014733397367219174,0.27268495559692385,0.04867178637776895,kd_tree,7,"{'algorithm': 'kd_tree', 'n_neighbors': 7}",0.7462235264522983,0.7393366314752831,0.7528540896844174,0.7607884573353405,0.7731831194016068,0.7751815732776163,0.7264188626381948,0.7588971895356741,0.742422347300396,0.7654278616993428,0.754073365880017,0.01479466505303085,13
9,0.09127769470214844,0.015162609240224403,0.2503878355026245,0.019362058934693775,kd_tree,8,"{'algorithm': 'kd_tree', 'n_neighbors': 8}",0.770741212784208,0.7538615474805127,0.752368867135447,0.7598155224039536,0.768797351417188,0.7750303831168859,0.722939880434919,0.7701076503572531,0.7485067883685866,0.7765569026292316,0.7598726106128186,0.015480012908355838,8
10,0.08331737518310547,0.015462558070307988,0.25520684719085696,0.02080330059260079,kd_tree,9,"{'algorithm': 'kd_tree', 'n_neighbors': 9}",0.7648595739673589,0.741464726397238,0.7377464126087979,0.7662891692765522,0.7638457372998951,0.7669879907476961,0.7162090795554228,0.7621735854041282,0.7496251865736402,0.7602273583342122,0.7529428820164942,0.015803790142605634,17
11,0.0838768482208252,0.013311928714829264,0.29469666481018064,0.06025841222673499,kd_tree,10,"{'algorithm': 'kd_tree', 'n_neighbors': 10}",0.7712658378704024,0.754208911966181,0.7369553813252318,0.7661330829627454,0.7598858736918155,0.7731017606209777,0.7185144771064742,0.7772451685267887,0.7525394097745394,0.7829807547803641,0.759283065862552,0.018702604403382783,9
12,0.012895631790161132,0.0031032632792216243,0.9927132368087769,0.046270424810528496,brute,5,"{'algorithm': 'brute', 'n_neighbors': 5}",0.7573803156625242,0.7193678241181574,0.7552955576298386,0.7745049473888166,0.7549132101796036,0.7796902367912567,0.728518760720382,0.7579914555806088,0.7473009265486305,0.7611090062238532,0.7536072240843671,0.01747245201675559,16
13,0.015543460845947266,0.0023130192772868184,0.9860079050064087,0.06460753540437471,brute,6,"{'algorithm': 'brute', 'n_neighbors': 6}",0.7743919461484571,0.7418724913883578,0.7601498237642982,0.7759498955978176,0.7585955920764172,0.7775104524736416,0.7272837439557738,0.7723973993453734,0.7497625384896405,0.7735038784605512,0.7611417761700328,0.016114953770033854,3
14,0.01461489200592041,0.004822421704063644,1.020759677886963,0.06497910241636962,brute,7,"{'algorithm': 'brute', 'n_neighbors': 7}",0.7480451111324066,0.7450944123523536,0.7479127412507497,0.7626567320594574,0.7712180798070368,0.7736721492001012,0.7262268858283973,0.7692231443467815,0.7354874848545735,0.7583339339157599,0.7537870674747618,0.01508095633699001,15
15,0.016019701957702637,0.0032036083802411902,1.0542444229125976,0.06448942532657725,brute,8,"{'algorithm': 'brute', 'n_neighbors': 8}",0.7585303554684009,0.7468704483433167,0.7487301533564024,0.7669670158678463,0.772136586135653,0.782898653638227,0.7268317827225079,0.7805823312912668,0.7491260410847306,0.7726501207382812,0.7605323488646633,0.016795643421723305,5
16,0.014299368858337403,0.0028421069396995496,1.058901810646057,0.06811600673891828,brute,9,"{'algorithm': 'brute', 'n_neighbors': 9}",0.7563839334621671,0.7470559117622843,0.7457036444440428,0.7643631605390141,0.7638457372998951,0.7679888293157147,0.7162090795554228,0.7732585320243105,0.750219336968922,0.7530861708634315,0.7538114336235205,0.01528584851527052,14
17,0.015697312355041505,0.0037654612186403635,0.897822642326355,0.18992856859204393,brute,10,"{'algorithm': 'brute', 'n_neighbors': 10}",0.7712658378704024,0.7523503194639239,0.7510275703266784,0.7738552754428235,0.761752029534585,0.7796762141728902,0.72323514713661,0.7820548283206067,0.7418252237486455,0.7829807547803641,0.762002320079753,0.018720436592385578,2
